"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"16:53:12,3326677","PrefUtil.exe","9864","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock\AllowDevelopmentWithoutDevLicense","NAME NOT FOUND","Length: 24"
"16:53:12,3327318","PrefUtil.exe","9864","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock","SUCCESS",""
"16:53:12,3332462","PrefUtil.exe","9864","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3334769","PrefUtil.exe","9864","RegOpenKey","HKLM\Software\Microsoft\OLE\AppCompat","SUCCESS","Desired Access: Read"
"16:53:12,3335580","PrefUtil.exe","9864","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\AppCompat\RaiseActivationAuthenticationLevel","NAME NOT FOUND","Length: 16"
"16:53:12,3336518","PrefUtil.exe","9864","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole\AppCompat","SUCCESS",""
"16:53:12,3337657","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"16:53:12,3338970","PrefUtil.exe","9864","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"16:53:12,3339958","PrefUtil.exe","9864","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3340662","PrefUtil.exe","9864","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3340887","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\AppID\PrefUtil.exe","NAME NOT FOUND","Desired Access: Read"
"16:53:12,3341614","PrefUtil.exe","9864","RegOpenKey","HKCR\AppID\PrefUtil.exe","NAME NOT FOUND","Desired Access: Read"
"16:53:12,3342568","PrefUtil.exe","9864","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"16:53:12,3342791","PrefUtil.exe","9864","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3342958","PrefUtil.exe","9864","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"16:53:12,3343816","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\AppID\PrefUtil.exe","NAME NOT FOUND","Desired Access: Read"
"16:53:12,3344545","PrefUtil.exe","9864","RegOpenKey","HKCR\AppID\PrefUtil.exe","NAME NOT FOUND","Desired Access: Read"
"16:53:12,3344898","PrefUtil.exe","9864","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3345229","PrefUtil.exe","9864","RegOpenKey","HKLM\Software\Microsoft\OLE\AppCompat","SUCCESS","Desired Access: Read"
"16:53:12,3345664","PrefUtil.exe","9864","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\AppCompat\RaiseDefaultAuthnLevel","NAME NOT FOUND","Length: 16"
"16:53:12,3345870","PrefUtil.exe","9864","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole\AppCompat","SUCCESS",""
"16:53:12,3346064","PrefUtil.exe","9864","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3346554","PrefUtil.exe","9864","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read"
"16:53:12,3347359","PrefUtil.exe","9864","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\DefaultAccessPermission","NAME NOT FOUND","Length: 144"
"16:53:12,3350953","PrefUtil.exe","9864","CreateFile","C:\Windows\System32\rpcss.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:12,3351611","PrefUtil.exe","9864","QueryBasicInformationFile","C:\Windows\System32\rpcss.dll","SUCCESS","CreationTime: 30.09.2025 08:23:42, LastAccessTime: 30.04.2026 16:53:12, LastWriteTime: 30.09.2025 08:23:42, ChangeTime: 13.11.2025 13:04:34, FileAttributes: A"
"16:53:12,3351762","PrefUtil.exe","9864","CloseFile","C:\Windows\System32\rpcss.dll","SUCCESS",""
"16:53:12,3352741","PrefUtil.exe","9864","CreateFile","C:\Windows\System32\rpcss.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:12,3353515","PrefUtil.exe","9864","CreateFileMapping","C:\Windows\System32\rpcss.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READ"
"16:53:12,3354104","PrefUtil.exe","9864","CreateFileMapping","C:\Windows\System32\rpcss.dll","SUCCESS","SyncType: SyncTypeOther"
"16:53:12,3354828","PrefUtil.exe","9864","CloseFile","C:\Windows\System32\rpcss.dll","SUCCESS",""
"16:53:12,3355849","PrefUtil.exe","9864","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS",""
"16:53:12,3358636","PrefUtil.exe","9864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","REPARSE","Desired Access: Query Value"
"16:53:12,3358900","PrefUtil.exe","9864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","Desired Access: Query Value"
"16:53:12,3359522","PrefUtil.exe","9864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\AnonymousAppContainerImpersonationLevelCheck","NAME NOT FOUND","Length: 80"
"16:53:12,3360587","PrefUtil.exe","9864","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS",""
"16:53:12,3361558","PrefUtil.exe","9864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","REPARSE","Desired Access: Query Value"
"16:53:12,3362622","PrefUtil.exe","9864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","Desired Access: Query Value"
"16:53:12,3363008","PrefUtil.exe","9864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\EveryoneIncludesAnonymous","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"16:53:12,3363986","PrefUtil.exe","9864","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS",""
"16:53:12,3368771","PrefUtil.exe","9864","Thread Create","","SUCCESS","Thread ID: 6848"
"16:53:12,3371802","PrefUtil.exe","9864","Thread Create","","SUCCESS","Thread ID: 14704"
"16:53:12,3374983","PrefUtil.exe","9864","Thread Create","","SUCCESS","Thread ID: 12956"
"16:53:12,3397469","PrefUtil.exe","9864","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"16:53:12,3399245","PrefUtil.exe","9864","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3400152","PrefUtil.exe","9864","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3400606","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{FF48DBA4-60EF-4201-AA87-54103EEF594E}","NAME NOT FOUND","Desired Access: Read"
"16:53:12,3401345","PrefUtil.exe","9864","RegOpenKey","HKCR\CLSID\{FF48DBA4-60EF-4201-AA87-54103EEF594E}","SUCCESS","Desired Access: Read"
"16:53:12,3402079","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3403187","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3403941","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"16:53:12,3405254","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3406012","PrefUtil.exe","9864","RegOpenKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"16:53:12,3406387","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3406683","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3406862","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3407064","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:53:12,3407277","PrefUtil.exe","9864","RegQueryValue","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"16:53:12,3407844","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3408024","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3408198","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:53:12,3408722","PrefUtil.exe","9864","RegQueryValue","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\(Default)","BUFFER OVERFLOW","Length: 12"
"16:53:12,3408913","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3409300","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3409490","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:53:12,3409677","PrefUtil.exe","9864","RegQueryValue","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\(Default)","SUCCESS","Type: REG_SZ, Length: 68, Data: UIAutomation Client Central Class"
"16:53:12,3409942","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3410202","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3411312","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","NAME NOT FOUND","Desired Access: Read"
"16:53:12,3412880","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3413502","PrefUtil.exe","9864","RegOpenKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Desired Access: Read"
"16:53:12,3413816","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: Name"
"16:53:12,3414153","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3414356","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:53:12,3414554","PrefUtil.exe","9864","RegQueryValue","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"16:53:12,3414740","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: Name"
"16:53:12,3414918","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3415404","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:53:12,3416317","PrefUtil.exe","9864","RegQueryValue","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"16:53:12,3416590","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: Name"
"16:53:12,3416910","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3417260","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:53:12,3417541","PrefUtil.exe","9864","RegQueryValue","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32\(Default)","SUCCESS","Type: REG_SZ, Length: 82, Data: C:\Windows\System32\uiautomationcore.dll"
"16:53:12,3417759","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: Name"
"16:53:12,3417991","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3418185","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:53:12,3418363","PrefUtil.exe","9864","RegQueryValue","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"16:53:12,3418782","PrefUtil.exe","9864","RegCloseKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS",""
"16:53:12,3419098","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3419304","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3419565","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"16:53:12,3419768","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3419925","PrefUtil.exe","9864","RegOpenKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"16:53:12,3420957","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3421265","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3421480","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"16:53:12,3421688","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3421853","PrefUtil.exe","9864","RegOpenKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"16:53:12,3422846","PrefUtil.exe","9864","RegCloseKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS",""
"16:53:12,3424547","PrefUtil.exe","9864","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"16:53:12,3425132","PrefUtil.exe","9864","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3425348","PrefUtil.exe","9864","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3425617","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{FF48DBA4-60EF-4201-AA87-54103EEF594E}","NAME NOT FOUND","Desired Access: Read"
"16:53:12,3425843","PrefUtil.exe","9864","RegOpenKey","HKCR\CLSID\{FF48DBA4-60EF-4201-AA87-54103EEF594E}","SUCCESS","Desired Access: Read"
"16:53:12,3426075","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3426401","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3427435","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"16:53:12,3428291","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3428498","PrefUtil.exe","9864","RegOpenKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"16:53:12,3428733","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3429193","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3429407","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3429610","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:53:12,3430667","PrefUtil.exe","9864","RegQueryValue","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"16:53:12,3431182","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3431411","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3431619","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:53:12,3431825","PrefUtil.exe","9864","RegQueryValue","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\(Default)","BUFFER OVERFLOW","Length: 12"
"16:53:12,3432104","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3432341","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3432541","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:53:12,3433113","PrefUtil.exe","9864","RegQueryValue","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\(Default)","SUCCESS","Type: REG_SZ, Length: 68, Data: UIAutomation Client Central Class"
"16:53:12,3433591","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: Name"
"16:53:12,3434037","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3434321","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","NAME NOT FOUND","Desired Access: Read"
"16:53:12,3434566","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3435270","PrefUtil.exe","9864","RegOpenKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Desired Access: Read"
"16:53:12,3436416","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: Name"
"16:53:12,3437233","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3437434","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:53:12,3437626","PrefUtil.exe","9864","RegQueryValue","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"16:53:12,3437832","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: Name"
"16:53:12,3438895","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:53:12,3439668","PrefUtil.exe","9864","RegOpenKey","HKCU\Software\Classes\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:53:12,3440253","PrefUtil.exe","9864","RegQueryValue","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"16:53:12,3440440","PrefUtil.exe","9864","RegQueryKey","HKCR\CLSID\{ff48dba4-60ef-4201-aa87-54103eef594e}\InprocServer32","SUCCESS","Query: Name"
